タイトル,機関名,リポジトリ名,対象年,対象月,総件数,本文あり件数,DOI付与件数,embargoed access(全件数),metadata only access(全件数),restricted access(全件数),open access(全件数),abstract(全件数),fulltext(全件数),summary(全件数),thumbnail(全件数),dataset,software,other(objectType)(全件数),conference paper(全件数),data paper(全件数),departmental bulletin paper(全件数),editorial(全件数),journal article(全件数),periodical(全件数),review article(全件数),article(全件数),book(全件数),book part(全件数),cartographic material(全件数),map(全件数),conference object(全件数),conference proceedings(全件数),conference poster(全件数),dataset(全件数),image(全件数),still image(全件数),moving image(全件数),video(全件数),lecture(全件数),patent(全件数),internal report(全件数),report(全件数),research report(全件数),technical report(全件数),policy report(全件数),report part(全件数),working paper(全件数),sound(全件数),thesis(全件数),bachelor thesis(全件数),master thesis(全件数),doctoral thesis(全件数),interactive resource(全件数),learning object(全件数),musical notation(全件数),research proposal(全件数),software(全件数),technical documentation(全件数),workflow(全件数),data management plan(全件数),interview(全件数),manuscript(全件数),newspaper(全件数),software paper(全件数),other(全件数),embargoed access(本文あり),metadata only access(本文あり),restricted access(本文あり),open access(本文あり),abstract(本文あり),fulltext(本文あり),summary(本文あり),thumbnail(本文あり),dataset(本文あり),software(本文あり),other(objectType)(本文あり),conference paper(本文あり),data paper(本文あり),departmental bulletin paper(本文あり),editorial(本文あり),journal article(本文あり),periodical(本文あり),review article(本文あり),article(本文あり),book(本文あり),book part(本文あり),cartographic material(本文あり),map(本文あり),conference object(本文あり),conference proceedings(本文あり),conference poster(本文あり),dataset(本文あり),image(本文あり),still image(本文あり),moving image(本文あり),video(本文あり),lecture(本文あり),patent(本文あり),internal report(本文あり),report(本文あり),research report(本文あり),technical report(本文あり),policy report(本文あり),report part(本文あり),working paper(本文あり),sound(本文あり),thesis(本文あり),bachelor thesis(本文あり),master thesis(本文あり),doctoral thesis(本文あり),interactive resource(本文あり),learning object(本文あり),musical notation(本文あり),research proposal(本文あり),software(本文あり),technical documentation(本文あり),workflow(本文あり),data management plan(本文あり),interview(本文あり),manuscript(本文あり),newspaper(本文あり),software paper(本文あり),other(本文あり)
2023年01月,流通科学大学,流通科学大学学術リポジトリ,2023,1,1498,752,0,0,746,0,0,0,0,0,0,0,0,0,0,0,1481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,高知県立大学,高知県立大学学術情報リポジトリ,2023,1,2975,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442
2023年01月,兵庫県立大学,兵庫県立大学学術情報リポジトリ,2023,1,2725,1167,0,0,1308,0,256,0,256,0,0,0,0,0,0,0,1698,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,256,0,256,0,0,0,0,0,0,0,493,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,378
2023年01月,福井大学,福井大学学術機関リポジトリ,2023,1,9647,8748,0,0,737,0,286,0,286,0,0,0,0,0,318,0,4706,0,2,0,0,17,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1472,9,0,0,0,0,163,0,0,286,0,0,0,0,1,0,0,0,0,0,0,0,2630,0,0,0,286,0,286,0,0,0,0,0,317,0,3978,0,1,0,0,17,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1472,9,0,0,0,0,1,0,0,286,0,0,0,0,1,0,0,0,0,0,0,0,2624
2023年01月,東亜大学,東亜大学リポジトリ,2023,1,357,346,0,0,1,0,7,0,7,0,0,0,0,0,1,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,1,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,会津大学,会津大学学術リポジトリ,2023,1,203,203,154,0,0,0,74,0,74,0,0,0,0,0,0,0,105,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,74,0,74,0,0,0,0,0,0,0,105,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,22
2023年01月,植草学園大学,植草学園リポジトリ,2023,1,513,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
2023年01月,上田女子短期大学,上田女子短期大学リポジトリ,2023,1,1751,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,39,118,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,39,118,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556
2023年01月,宇部フロンティア大学,宇部フロンティア大学・宇部フロンティア大学短期大学部リポジトリ,2023,1,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2023年01月,敦賀市立看護大学,敦賀市立看護大学リポジトリ,2023,1,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023年01月,敦賀短期大学,福井県地域共同リポジトリ,2023,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,都留文科大学,都留文科大学学術機関リポジトリ　 トレイル,2023,1,827,771,704,0,56,0,0,0,0,0,0,0,0,0,0,0,741,0,44,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,44,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2023年01月,つくば国際大学,つくば国際大学・つくば国際短期大学機関リポジトリ,2023,1,569,569,400,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
2023年01月,津田塾大学,津田塾大学学術リポジトリ,2023,1,307,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,豊橋技術科学大学,豊橋技術科学大学学術機関リポジトリ,2023,1,2021,1010,0,0,1011,0,237,0,237,0,0,0,0,0,12,0,356,0,306,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,237,0,237,0,0,0,0,0,12,0,159,0,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,214
2023年01月,豊橋創造大学,豊橋創造大学学術情報リポジトリ,2023,1,445,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東洋大学,東洋大学学術情報リポジトリ,2023,1,10829,10792,1818,0,7,0,135,0,135,0,0,0,0,0,0,0,9021,0,14,0,0,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,0,0,135,0,135,0,0,0,0,0,0,0,9014,0,14,0,0,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,1415
2023年01月,東洋学園大学,東洋学園大学機関リポジトリ,2023,1,821,600,507,0,221,0,0,0,0,0,0,0,0,0,4,0,721,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,4,0,501,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2023年01月,東洋英和女学院大学,東洋英和女学院大学学術リポジトリ,2023,1,505,503,0,0,2,0,5,0,5,0,0,0,0,0,0,0,416,0,17,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,5,0,5,0,0,0,0,0,0,0,414,0,17,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,61
2023年01月,東洋文庫,東洋文庫リポジトリ,2023,1,4836,3912,150,0,924,0,0,0,0,0,0,0,0,0,3,0,0,0,3810,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3213,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
2023年01月,富山県立大学,富山県立大学機関リポジトリ,2023,1,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,富山短期大学,富山短期大学学術機関リポジトリ,2023,1,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,鳥取大学,鳥取大学研究成果リポジトリ,2023,1,7527,5265,0,0,1143,0,626,0,626,0,0,0,0,0,45,0,4549,0,1048,0,0,23,9,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1122,0,0,626,0,1,0,0,0,0,0,0,0,0,0,0,84,0,0,0,626,0,626,0,0,0,0,0,45,0,3407,0,1048,0,0,23,8,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,626,0,1,0,0,0,0,0,0,0,0,0,0,84
2023年01月,東京造形大学,東京造形大学学術機関リポジトリ,2023,1,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東京女子体育大学,東京女子体育大学学術機関リポジトリ,2023,1,1186,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東京女子医科大学,東京女子医科大学学術リポジトリ Twinkle,2023,1,25335,24981,716,0,0,0,303,0,303,0,0,0,0,0,0,0,0,0,16069,0,0,0,4,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,636,0,0,0,0,0,354,0,0,303,0,845,0,0,0,0,0,0,0,0,0,0,7115,0,0,0,303,0,303,0,0,0,0,0,0,0,0,0,16069,0,0,0,4,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,303,0,845,0,0,0,0,0,0,0,0,0,0,7115
2023年01月,東京女子大学,東京女子大学学術情報リポジトリ,2023,1,6324,6291,0,0,26,0,14,0,14,0,0,0,0,0,0,0,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2902,0,0,0,14,0,14,0,0,0,0,0,0,0,3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2901
2023年01月,東京藝術大学,東京藝術大学リポジトリ,2023,1,1305,416,0,0,0,0,105,0,105,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,105,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,山陽小野田市立山口東京理科大学,山陽小野田市立山口東京理科大学機関リポジトリ,2023,1,70,70,0,0,0,0,5,0,5,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東京理科大学,東京理科大学学術リポジトリ,2023,1,2896,2837,2343,0,59,0,600,0,600,0,0,0,0,0,1,0,1905,0,37,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,600,0,600,0,0,0,0,0,1,0,1849,0,36,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,250
2023年01月,東京薬科大学,東京薬科大学学術リポジトリ,2023,1,335,293,85,0,0,0,126,0,126,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,126,0,126,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,11
2023年01月,東京海洋大学,東京海洋大学学術機関リポジトリ,2023,1,2379,1950,0,0,327,0,242,0,242,0,0,0,0,0,22,0,687,0,405,0,0,32,7,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,821,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,242,0,242,0,0,0,0,0,19,0,687,0,86,0,0,28,7,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,719,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,143
2023年01月,東京情報大学,東京情報大学学術リポジトリ,2023,1,521,510,252,0,11,0,4,0,4,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4,0,4,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38
2023年01月,東京外国語大学,東京外国語大学学術成果コレクション,2023,1,7959,7821,1901,0,123,0,137,0,137,0,0,0,0,0,193,0,4363,0,1454,0,0,0,1053,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,126,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,137,0,137,0,0,0,0,0,193,0,4359,0,1425,0,0,0,973,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,107,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,600
2023年01月,東京農工大学,東京農工大学学術機関リポジトリ,2023,1,1177,673,0,0,0,0,673,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東京農業大学,東京農業大学リポジトリ,2023,1,882,808,0,0,0,0,220,0,220,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,220,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東京福祉大学,群馬県地域共同リポジトリ　AKAGI,2023,1,193,193,0,0,0,0,2,0,2,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東京聖栄大学,東京聖栄大学 リポジトリ,2023,1,832,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2023年01月,東京工芸大学,東京工芸大学学術リポジトリ,2023,1,2082,2067,0,0,15,0,14,0,14,0,0,0,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,14,0,14,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,751
2023年01月,東京都立大学,みやこ鳥,2023,1,9215,8870,8,0,15,0,632,0,632,0,0,0,0,0,58,0,4495,0,430,0,0,49,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,2644,0,0,632,0,2,0,0,0,0,0,0,0,0,0,0,821,0,0,0,632,0,632,0,0,0,0,0,58,0,4480,0,430,0,0,49,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,2314,0,0,632,0,2,0,0,0,0,0,0,0,0,0,0,821
2023年01月,東京都立産業技術高等専門学校,東京都立産業技術高等専門学校リポジトリ,2023,1,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2023年01月,東京医科大学,東京医科大学学術リポジトリ,2023,1,8323,8176,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,7188,0,0,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7043,0,0,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785
2023年01月,東京医科歯科大学,東京医科歯科大学機関リポジトリ,2023,1,1017,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2023年01月,東京経済大学,東京経済大学学術機関リポジトリ,2023,1,7669,7321,0,0,348,0,7,0,7,0,0,0,0,0,1,0,1330,0,41,0,0,1,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1449,0,0,0,7,0,7,0,0,0,0,0,1,0,1302,0,30,0,0,1,4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1369
2023年01月,東京家政大学,東京家政大学機関リポジトリ,2023,1,3434,3218,91,0,179,0,14,0,14,0,0,0,0,0,24,0,3008,0,251,0,0,15,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,50,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,16,0,2974,0,133,0,0,6,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,東京工業大学,東京工業大学リサーチリポジトリ,2023,1,321496,10702,0,0,308317,0,2362,0,2362,0,0,0,0,0,140940,0,828,0,143860,0,0,10507,12907,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1767,671,0,0,0,0,7579,0,0,2362,0,0,0,0,10,0,0,0,0,0,0,0,54,0,0,0,2362,0,2362,0,0,0,0,0,6429,0,2,0,1649,0,0,132,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,39,0,0,0,0,2,0,0,2362,0,0,0,0,0,0,0,0,0,0,0,0,0
